Client_Num,Customer_Age,Dependent_Count,Car_Owner,House_Owner,Personal_loan,Income,Cust_Satisfaction_Score,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Interest_Earned,Delinquent_Acc
770985633,45,3,1,0,0,19600,4,405,1,96,5510.0,2027,1980,42,0.368,217.8,0
771020133,53,2,0,1,0,62674,4,285,0,64,2859.0,1776,4440,79,0.621,666.0,0
771028533,54,1,0,1,0,5225,4,220,0,109,10357.0,0,911,25,0.0,209.53,0
771032658,47,3,0,0,0,14975,4,175,1,95,10448.0,1569,1604,39,0.15,112.28,0
771037008,56,1,0,0,0,55009,4,420,0,70,13324.0,0,4245,76,0.0,933.9,0
771040758,50,1,0,1,0,40733,5,475,1,48,30310.0,0,3703,91,0.0,814.66,0
771045708,29,0,1,0,0,32570,5,125,0,81,1504.0,970,2801,51,0.645,280.1,0
771051783,49,3,0,0,0,11461,4,450,0,45,4182.0,741,1297,24,0.177,129.7,0
771058908,45,2,1,1,0,68828,4,200,0,115,2873.0,2455,4563,72,0.855,775.71,0
771061008,57,4,0,1,0,31247,5,465,0,106,2208.0,0,2659,56,0.0,452.03,0
771062733,43,4,1,0,0,215855,4,195,1,90,4291.0,1285,15511,101,0.299,1551.1,0
771067308,46,3,0,0,1,100225,5,125,1,118,3040.0,1908,5616,73,0.628,1572.48,0
771069033,43,2,0,0,1,151265,5,300,0,117,10602.0,1083,14084,91,0.102,3380.16,0
771071958,41,2,1,0,0,5525,3,150,0,158,7768.0,1669,1051,22,0.215,273.26,0
771073908,33,2,1,0,0,13344,5,370,0,139,1438.3,0,1406,27,0.0,140.6,0
771075258,45,4,1,0,0,10997,5,380,1,45,34516.0,1527,1268,42,0.044,101.44,0
771079833,43,3,1,0,0,58044,4,410,1,114,1438.3,0,4332,78,0.0,693.12,0
771081558,59,0,0,0,0,33094,5,420,0,91,34516.0,1190,2862,78,0.034,457.92,0
771086208,56,3,0,0,0,14975,5,245,0,71,6256.0,1530,1629,43,0.245,130.32,0
771092433,50,2,0,0,0,62353,4,125,1,85,1724.0,0,4434,67,0.0,576.42,0
771097683,50,4,1,1,0,86419,4,460,1,118,10896.0,2517,4935,58,0.231,394.8,0
771099183,51,3,1,1,1,28583,5,460,0,168,8444.0,1945,2497,74,0.23,674.19,0
771106458,38,2,0,0,0,70661,3,470,0,148,2444.0,1313,4609,61,0.537,1336.61,0
771108933,37,3,1,1,1,59774,4,400,1,139,1926.0,879,4385,71,0.456,964.7,0
771163533,62,0,0,1,0,71150,5,425,0,84,1438.3,635,4617,79,0.441,507.87,0
771169458,53,4,0,0,0,14975,3,125,1,79,28020.0,1470,1723,36,0.052,310.14,0
771180033,40,2,0,0,0,16361,4,245,0,104,3502.0,1851,1814,31,0.529,417.22,0
771183933,41,5,1,1,0,18556,4,200,0,62,16040.0,1220,1923,49,0.076,153.84,0
771190083,50,2,0,1,0,28684,5,435,0,48,2410.0,1705,2505,69,0.707,651.3,0
771196083,34,2,1,1,0,16719,3,455,0,60,18178.0,0,1837,37,0.0,220.44,0
771197433,56,2,0,1,0,12218,4,320,0,67,4658.0,588,1351,30,0.126,94.57,0
771201408,48,3,0,0,0,97701,4,200,0,122,2684.0,2126,5299,75,0.792,317.94,0
771204108,47,3,0,1,0,44733,4,360,1,123,1954.0,1179,3896,67,0.603,467.52,0
771212508,42,3,0,0,0,32787,5,350,1,141,6131.0,1270,2825,93,0.207,706.25,0
771214083,41,2,1,1,1,83921,5,125,1,114,1870.0,0,4891,65,0.0,293.46,0
771215583,39,3,1,1,0,38091,4,420,1,111,24534.0,1475,3505,60,0.06,385.55,0
771217758,50,2,0,1,0,237133,4,465,0,118,4182.0,2028,16920,114,0.485,4060.8,0
771219033,40,3,0,0,0,53400,4,370,1,81,17506.0,1979,4199,73,0.113,629.85,0
771220758,44,2,0,1,0,71025,5,415,0,161,2896.0,2100,4614,83,0.725,1061.22,0
771222558,36,3,0,0,0,63997,4,480,0,78,2900.0,2018,4467,79,0.696,536.04,0
771224358,43,2,1,0,0,48110,3,335,0,83,2028.0,0,4030,78,0.0,1088.1,0
771228183,46,3,0,1,0,36099,4,405,0,92,4704.0,0,3294,87,0.0,395.28,0
771230508,45,2,1,1,0,75302,4,125,1,119,2423.0,429,4717,80,0.177,896.23,0
771232533,42,4,0,1,0,55174,5,490,0,103,2267.0,1283,4249,81,0.566,1189.72,0
771234558,47,3,1,0,0,23599,3,225,1,123,7478.0,0,2213,62,0.0,243.43,0
771237933,49,4,1,0,0,14975,4,125,0,73,20620.0,1085,1477,23,0.053,280.63,0
771244383,51,2,1,1,0,161399,5,250,1,78,8506.0,0,14289,113,0.0,1286.01,0
771246708,48,3,0,0,0,59315,3,290,1,94,31954.0,2297,4371,82,0.072,1005.33,0
771284658,50,2,0,0,0,30670,4,175,0,102,1850.0,896,2613,41,0.484,313.56,0
771288258,56,3,0,1,0,73169,5,435,0,150,2545.0,1894,4660,68,0.744,885.4,0
771292233,50,2,0,1,0,225241,5,100,1,70,3918.0,813,15867,103,0.208,3649.41,0
771304383,42,4,0,1,0,108868,5,400,1,106,4174.0,2507,7905,86,0.601,1264.8,0
771330558,42,3,0,1,0,10993,4,360,1,77,10462.0,1824,1267,31,0.174,215.39,0
771332283,46,1,0,1,0,91651,5,425,1,88,4601.0,2517,5056,80,0.547,353.92,0
771335358,47,2,1,1,0,35179,5,250,1,111,8120.0,2098,3161,54,0.258,442.54,0
771336783,38,2,1,0,0,58840,3,245,0,98,1759.0,1345,4351,81,0.765,913.71,0
771338658,46,5,0,1,0,56239,5,320,0,108,11670.0,915,4277,89,0.078,769.86,0
771342183,53,1,1,0,1,25516,5,150,0,70,1625.0,0,2314,43,0.0,231.4,0
771349458,37,3,1,0,0,18405,4,300,0,76,5657.0,1792,1914,46,0.317,306.24,0
771354633,29,0,1,1,0,36091,3,200,1,97,1854.0,1480,3292,73,0.798,559.64,0
771356508,45,2,0,1,0,65506,5,335,1,118,2665.0,1936,4500,71,0.726,1215.0,0
771359958,53,3,0,0,0,14975,4,150,1,80,34516.0,2517,1689,42,0.073,304.02,0
771400608,43,1,0,0,0,75610,5,150,0,82,8204.0,1375,4727,76,0.168,519.97,0
771403008,46,5,0,1,0,60881,3,245,0,85,7215.0,0,4409,75,0.0,1102.25,0
771408483,62,0,1,1,0,39080,5,385,1,81,4100.0,1956,3584,61,0.477,286.72,0
771411408,37,3,1,0,0,86131,4,475,0,84,2673.0,0,4929,54,0.0,788.64,0
771420708,36,1,1,1,0,81868,4,420,0,86,1446.0,621,4860,68,0.429,1312.2,0
771422883,38,3,0,0,0,31680,5,375,1,116,1759.0,186,2705,35,0.106,568.05,0
771424908,44,0,1,0,0,15371,5,250,0,166,11252.0,1129,1766,31,0.1,264.9,0
771429408,54,3,1,0,0,14975,5,390,1,71,1618.0,668,1515,31,0.413,151.5,0
771431133,44,2,0,0,0,41992,4,300,1,119,1438.3,0,3778,69,0.0,302.24,0
771433608,45,3,0,1,0,48848,3,190,1,103,11742.0,0,4053,70,0.0,607.95,0
771441558,44,2,1,0,0,21140,4,460,0,72,2608.0,1589,2073,47,0.609,538.98,0
771450708,54,1,0,0,0,59162,4,275,0,110,4669.0,1913,4363,73,0.41,1265.27,0
771453033,57,3,0,1,0,35303,4,440,0,72,17343.0,1280,3170,57,0.074,507.2,0
771455508,45,2,1,0,0,50348,4,430,1,91,1438.3,0,4104,83,0.0,246.24,0
771460158,45,3,0,0,0,45660,4,195,1,80,4098.0,1776,3939,84,0.433,433.29,0
771464808,42,2,0,1,0,52246,5,270,1,112,2317.0,1301,4161,71,0.562,582.54,0
771469758,48,2,0,0,0,51222,5,195,1,82,34516.0,0,4131,66,0.0,784.89,0
771471708,35,3,0,0,0,92850,5,200,1,43,3080.0,1776,5097,77,0.577,1478.13,0
771474108,51,4,0,0,0,63252,3,200,1,91,1794.0,1019,4455,63,0.568,579.15,0
771484908,55,3,0,0,0,192004,5,380,1,71,34516.0,1984,14969,96,0.057,2844.11,0
771486933,30,2,0,0,0,45748,4,125,1,91,2563.0,2242,3942,84,0.875,867.24,0
771488583,31,1,0,1,0,52823,4,125,1,119,3569.0,0,4186,72,0.0,711.62,0
771490833,33,1,1,1,0,7865,4,340,1,86,4745.0,1227,1140,40,0.259,319.2,0
771492408,66,0,0,1,0,12150,3,250,1,119,2421.0,1747,1346,30,0.722,323.04,0
771497283,52,5,1,1,1,76179,5,440,1,81,2917.0,1310,4736,79,0.449,1373.44,0
771499233,48,3,0,1,0,59407,4,195,0,102,5387.0,1133,4374,76,0.21,1006.02,0
771500358,47,2,0,1,0,50057,4,200,0,74,4332.0,1313,4093,84,0.303,1023.25,0
771502383,48,2,1,0,0,83303,3,250,1,111,2474.0,1539,4884,80,0.622,634.92,0
771503958,51,3,1,1,0,49998,4,390,0,77,2993.0,1265,4089,72,0.423,613.35,0
771507258,54,3,0,0,0,170823,4,470,1,153,3860.0,1175,14474,118,0.304,3618.5,0
771516333,45,3,1,0,0,43216,4,485,1,69,4663.0,0,3831,81,0.0,344.79,0
771518658,53,2,1,0,1,68480,4,245,1,84,1871.0,1339,4553,90,0.716,364.24,0
771527508,45,3,1,0,1,37900,4,465,0,75,10886.0,1145,3488,66,0.105,941.76,0
771529608,44,3,1,1,0,67717,4,380,1,101,10747.0,1027,4538,63,0.096,726.08,0
771531708,45,2,0,0,0,74079,5,365,1,97,7565.0,887,4683,87,0.117,702.45,0
771534408,32,1,0,1,0,44734,5,190,1,71,2783.0,2379,3897,74,0.855,1091.16,0
771544533,38,3,0,1,0,5525,4,125,1,73,3578.0,0,1015,36,0.0,213.15,0
771546708,42,3,0,1,1,89914,4,225,0,101,1438.3,0,5013,81,0.0,300.78,0
771556308,44,3,0,0,0,24299,3,465,0,141,3517.0,1195,2255,48,0.34,518.65,0
771559158,48,4,1,0,0,77511,5,245,0,169,2375.0,1163,4769,80,0.49,1192.25,0
771561183,41,2,1,0,1,103787,5,250,0,102,13753.0,2517,7464,66,0.183,746.4,0
771566208,34,4,1,0,0,73976,4,125,1,119,8795.0,1318,4681,74,0.15,1029.82,0
771575058,52,2,1,1,0,35305,5,150,0,79,2009.0,1795,3172,55,0.893,856.44,0
771584658,40,4,1,0,0,139901,4,150,1,165,33874.0,1473,13753,98,0.043,1925.42,0
771592458,49,5,1,1,0,82954,4,360,1,74,1708.0,1059,4880,79,0.62,927.2,0
771594783,55,4,1,1,0,24453,5,425,1,54,1438.3,0,2264,37,0.0,498.08,0
771599283,43,3,0,1,0,14975,5,405,1,116,2492.0,1668,1606,32,0.669,144.54,0
771602883,51,4,1,0,0,15603,5,490,1,111,4147.0,1719,1776,44,0.415,444.0,0
771617883,35,0,0,0,0,84689,3,345,0,115,2205.0,1313,4904,82,0.595,1029.84,0
771626283,42,2,1,1,0,194993,4,195,1,139,34516.0,1996,15033,114,0.058,1803.96,0
771630783,49,3,0,1,0,78344,3,360,0,105,1821.0,935,4786,87,0.513,430.74,0
771638733,48,2,0,1,1,32124,4,400,1,86,4354.0,0,2750,59,0.0,550.0,0
771649083,52,2,0,1,1,14975,3,350,1,87,10257.0,1021,1508,30,0.1,422.24,0
771653583,45,3,1,0,0,11146,4,95,1,105,4188.0,1147,1276,25,0.274,114.84,0
771666783,58,1,0,1,0,83031,5,220,0,133,5302.0,1136,4883,68,0.214,634.79,0
771669183,51,4,1,0,0,39904,4,400,0,85,4854.0,1212,3651,70,0.25,803.22,0
771674958,57,1,0,0,1,111388,5,220,1,75,11529.0,1823,8135,97,0.158,2359.15,0
771682533,34,3,0,0,0,45461,5,350,0,96,5702.0,0,3928,75,0.0,235.68,0
771688983,48,2,1,0,0,53496,3,95,1,98,2252.0,1811,4201,68,0.804,378.09,0
771693933,57,0,0,1,1,15110,4,410,0,163,2802.0,1977,1757,33,0.706,193.27,0
771698658,36,4,1,0,0,11504,5,410,1,58,11376.0,2006,1302,27,0.176,104.16,0
771706308,49,3,0,0,0,10636,4,420,0,54,14310.0,694,1254,34,0.048,175.56,0
771719283,30,1,1,1,0,117112,5,280,0,92,8587.0,1324,8854,92,0.154,619.78,0
771723408,49,4,0,0,0,31147,3,285,0,115,1690.0,0,2645,60,0.0,185.15,0
771725808,27,0,0,1,0,36965,5,245,0,72,28700.0,769,3395,71,0.027,950.6,0
771730758,52,1,0,1,0,62797,3,200,1,161,5448.0,0,4443,75,0.0,577.59,0
771733608,31,0,1,0,0,24694,3,380,1,79,1438.3,0,2276,40,0.0,409.68,0
771735933,44,4,0,1,1,75994,4,125,1,119,10761.0,1722,4731,82,0.16,1371.99,0
771742533,52,2,1,0,0,5225,4,280,0,71,13068.0,1718,937,28,0.131,224.88,0
771749733,38,4,1,1,0,40305,5,440,0,74,17706.0,1081,3680,81,0.061,1067.2,0
771752508,46,3,1,1,0,115128,5,250,1,84,4660.0,1844,8571,84,0.396,1542.78,0
771756333,30,0,1,0,0,22620,4,200,0,119,2263.0,1794,2154,37,0.793,193.86,0
771769383,49,2,1,1,0,184729,5,200,1,137,2940.0,0,14792,120,0.0,3550.08,0
771772083,47,4,0,1,1,114236,5,475,0,153,13197.0,0,8424,84,0.0,2106.0,0
771776808,38,2,0,0,0,17599,4,245,1,107,1527.0,0,1877,38,0.0,244.01,0
771783333,42,1,0,1,0,26376,4,465,1,73,2173.0,0,2379,57,0.0,214.11,0
771790083,53,3,0,1,0,50686,4,200,1,99,10466.0,2080,4116,64,0.199,246.96,0
771795933,51,3,0,0,1,26331,5,110,1,97,34516.0,2517,2376,55,0.073,498.96,0
771799008,37,1,0,0,0,82477,4,250,0,88,3359.0,1405,4871,79,0.418,633.23,0
771809733,51,2,1,1,0,5225,3,425,1,83,3353.0,0,960,18,0.0,192.0,0
771816408,50,2,0,1,1,33797,3,340,1,54,9671.0,704,2955,66,0.073,443.25,0
771819258,46,3,0,1,1,68742,4,225,1,101,3614.0,0,4561,82,0.0,1231.47,0
771823308,36,1,1,0,1,17987,4,250,1,161,1475.0,986,1896,33,0.668,227.52,0
771829758,66,0,0,1,1,22425,5,395,1,102,21434.0,1345,2143,46,0.063,128.58,0
771833433,43,3,1,0,0,20975,5,225,0,78,29893.0,0,2063,48,0.0,309.45,0
771844458,40,3,0,0,0,16119,4,300,0,102,20420.0,1657,1804,41,0.081,523.16,0
771852483,48,3,0,0,0,36548,5,500,0,116,4930.0,0,3343,77,0.0,300.87,0
771854808,53,2,1,1,0,45179,4,110,0,116,2731.0,1868,3915,66,0.684,234.9,0
771862308,52,1,1,1,0,85279,4,175,0,85,5856.0,2007,4916,87,0.343,393.28,0
771865908,59,1,0,1,0,29274,3,100,1,110,11750.0,487,2532,48,0.041,329.16,0
771869508,39,5,0,1,0,85909,3,380,1,74,1612.0,831,4924,81,0.516,886.32,0
771872733,44,2,0,1,0,73407,5,270,1,158,3809.0,1521,4666,69,0.399,559.92,0
771881283,38,3,1,0,0,48219,5,150,1,48,18570.0,1892,4036,78,0.102,968.64,0
771886233,46,2,0,1,1,18897,4,340,0,90,25270.0,1090,1941,51,0.043,174.69,0
771894558,49,1,1,0,0,14975,5,460,1,120,9964.0,1559,1626,25,0.156,113.82,0
771899433,36,3,0,1,1,10866,5,360,1,156,7970.0,2434,1263,27,0.305,126.3,0
771903033,40,5,0,0,0,20249,5,325,1,78,2999.0,1247,2017,40,0.416,121.02,0
771907158,46,5,0,0,0,73472,4,270,0,117,3731.0,1903,4667,88,0.51,420.03,0
771912408,54,4,1,0,0,103792,4,285,1,77,6674.0,1402,7468,92,0.21,1941.68,0
771918033,47,2,0,0,0,79784,5,450,1,129,8208.0,1256,4824,83,0.153,578.88,0
771922008,39,2,0,1,0,61278,4,125,1,59,5443.0,1889,4416,64,0.347,264.96,0
771928608,52,3,0,1,0,50542,4,455,0,158,2033.0,1832,4110,74,0.901,616.5,0
771935283,48,4,1,0,0,96075,4,420,1,147,2977.0,1927,5217,88,0.647,730.38,0
771942333,46,3,1,1,0,43673,5,150,1,40,5363.0,1309,3855,63,0.244,501.15,0
771952683,61,1,1,0,0,43550,5,450,1,117,3035.0,0,3847,63,0.0,577.05,0
771960708,42,1,0,1,0,39132,5,175,1,155,3290.0,2461,3591,80,0.748,790.02,0
771963708,50,2,0,0,0,2565,5,220,1,55,12248.0,0,767,25,0.0,214.76,0
771976683,49,2,1,1,0,14975,5,200,1,165,5839.0,2130,1640,44,0.365,98.4,0
771982083,43,4,1,1,0,168348,5,300,1,106,4552.0,1144,14418,104,0.251,4037.04,0
771989733,52,2,0,1,1,61136,3,110,1,96,3664.0,1449,4413,65,0.395,1147.38,0
772000533,30,0,1,1,0,16226,4,470,1,76,14257.0,1113,1809,23,0.078,379.89,0
772031733,42,3,0,0,1,30574,4,300,1,108,14315.0,690,2603,56,0.048,598.69,0
772036233,62,0,1,0,0,57679,5,175,1,96,5711.0,0,4320,72,0.0,691.2,0
772047183,47,3,0,0,0,12263,4,195,0,76,3104.0,1766,1353,24,0.569,216.48,0
772051308,49,5,0,0,0,43653,5,495,1,72,2553.0,1823,3853,69,0.714,1001.78,0
772054458,53,3,0,0,0,47883,4,100,0,172,2476.0,1944,4025,65,0.785,845.25,0
772063308,47,4,0,1,0,52038,3,95,0,117,13362.0,0,4155,79,0.0,1080.3,0
772069683,42,4,1,0,0,75239,5,400,0,103,3868.0,1384,4716,79,0.358,943.2,0
772073508,40,4,0,0,0,32035,4,335,1,62,1764.0,0,2740,47,0.0,794.6,0
772076208,45,3,1,1,0,40270,5,365,0,115,26108.0,1146,3677,70,0.044,956.02,0
772082208,54,3,0,0,0,55396,5,410,1,102,16199.0,0,4254,82,0.0,1148.58,0
772086408,51,1,0,1,0,14975,5,330,0,145,6162.0,943,1527,35,0.153,259.59,0
772095858,31,1,0,0,0,45468,5,140,1,119,13429.0,1246,3929,66,0.093,1060.83,0
772098858,37,3,0,1,0,107421,5,325,1,104,8230.0,1333,7736,84,0.162,464.16,0
772103208,60,1,1,0,0,38459,5,150,1,85,13349.0,0,3534,78,0.0,353.4,0
772105608,46,4,1,0,0,55057,4,375,0,87,2646.0,872,4246,80,0.33,509.52,0
772111083,42,4,0,0,0,58212,4,480,0,79,5384.0,1396,4338,75,0.259,390.42,0
772116408,54,1,1,1,0,26354,5,295,1,48,2421.0,1029,2377,56,0.425,356.55,0
772118583,34,3,0,0,0,70156,4,110,1,59,2667.0,1590,4596,85,0.596,689.4,0
772127508,49,4,0,1,0,30752,4,430,1,89,1438.3,0,2614,49,0.0,522.8,0
772133808,43,5,0,1,0,58333,4,485,0,73,3114.0,1059,4342,62,0.34,1128.92,0
772137183,47,3,0,0,0,16492,5,150,0,76,31668.0,810,1822,36,0.026,145.76,0
772139433,39,3,0,1,0,14975,5,355,1,75,4589.0,1240,1637,61,0.27,114.59,0
772143333,51,1,0,0,0,68986,5,150,0,90,2170.0,1498,4569,79,0.69,548.28,0
772145658,41,5,0,1,0,13212,5,415,0,46,16043.0,2036,1394,28,0.127,236.98,0
772148058,43,3,0,0,1,32183,5,335,0,123,2210.0,759,2755,53,0.343,440.8,1
772150983,47,2,0,1,0,31045,4,200,1,76,2363.0,978,2635,40,0.414,395.25,1
772155108,64,0,1,0,0,14198,5,490,1,116,1438.3,0,1445,38,0.0,245.65,1
772162683,59,1,1,0,0,32287,5,430,0,141,3116.0,0,2768,45,0.0,553.6,1
772166058,46,4,0,1,0,125955,4,300,0,111,3232.0,1564,13142,112,0.484,1971.3,1
772172883,47,2,1,0,0,84114,4,300,1,103,6145.0,1349,4893,93,0.22,733.95,1
772177308,64,0,1,1,0,29987,3,150,1,148,1738.0,0,2572,62,0.0,540.12,1
772189308,53,2,0,0,0,84494,4,320,1,110,2601.0,1888,4899,62,0.726,832.83,1
772198983,53,3,0,0,0,63867,3,325,1,111,3024.0,1649,4463,89,0.545,267.78,0
772202058,42,3,1,0,1,14975,5,200,0,42,2084.0,1647,1597,37,0.79,159.7,0
772204758,53,3,0,1,0,25214,4,125,0,98,3809.0,1165,2306,46,0.306,184.48,0
772207683,54,4,0,1,0,169176,4,225,1,75,8940.0,1518,14459,97,0.17,3903.93,0
772216833,54,5,0,0,0,66027,5,95,1,124,2761.0,1950,4510,88,0.706,992.2,0
772220433,44,2,1,0,0,64739,3,355,0,147,15468.0,1187,4484,81,0.077,538.08,0
772231233,33,3,1,1,0,55187,4,465,0,118,2157.0,721,4250,85,0.334,510.0,0
772236108,47,4,0,0,0,14975,3,275,0,88,8398.0,1892,1489,29,0.225,387.14,0
772243833,64,0,0,0,0,49664,3,330,0,119,3186.0,968,4077,75,0.304,1060.02,0
772248408,33,2,1,1,0,36705,5,125,0,117,2694.0,1833,3366,56,0.68,403.92,0
772264383,42,3,1,0,0,12937,4,175,1,75,13301.0,0,1385,50,0.0,96.95,0
772268058,61,1,0,0,0,34941,5,245,1,86,2722.0,1473,3129,69,0.541,281.61,0
772271508,46,2,0,1,0,25619,5,250,1,85,1706.0,0,2320,42,0.0,580.0,0
772273983,39,2,1,0,0,22287,5,125,0,81,5268.0,2191,2138,40,0.416,299.32,0
772277508,47,2,1,1,1,36074,5,175,0,100,2209.0,0,3292,52,0.0,460.88,0
772286658,49,3,0,1,0,21265,4,125,0,108,14324.0,2507,2083,56,0.175,479.09,0
772288758,65,1,1,0,0,12150,4,245,1,73,5349.0,1228,1343,30,0.23,335.75,0
772292358,51,3,0,1,0,11224,5,175,0,103,7970.0,0,1284,30,0.0,269.64,0
772300383,48,3,0,0,0,131235,3,425,1,155,5073.0,1533,13420,122,0.302,2415.6,0
772303458,45,4,1,0,0,13394,5,360,0,108,3377.0,948,1407,44,0.281,281.4,0
772306383,28,0,0,1,1,25098,3,445,1,73,1462.0,0,2299,42,0.0,390.83,0
772308408,49,3,0,1,0,2565,5,110,1,116,4131.0,785,906,22,0.19,244.62,0
772310958,42,4,0,0,1,87966,4,175,1,113,4311.0,822,4965,94,0.191,1241.25,0
772313358,42,3,0,1,1,116339,4,220,0,112,21322.0,2216,8693,91,0.104,2651.67,0
772323033,31,0,1,1,0,59168,5,445,1,83,4606.0,1556,4363,78,0.338,741.71,0
772329183,44,2,1,1,1,37853,3,290,0,86,5219.0,1081,3481,78,0.207,661.39,0
772334133,55,0,0,1,0,69577,4,270,1,106,4637.0,0,4583,86,0.0,366.64,0
772336458,56,3,0,0,0,1250,5,245,0,110,1438.3,1025,702,12,0.713,189.54,0
772339383,55,3,1,0,0,141448,4,275,0,101,4216.0,1290,13787,121,0.306,1792.31,0
772341783,38,4,0,0,0,16053,5,410,0,106,3512.0,2517,1801,48,0.717,306.17,0
772346358,44,1,0,1,0,91373,4,480,1,81,1801.0,0,5047,79,0.0,1261.75,0
772353408,34,1,1,1,1,14196,4,340,0,89,5330.0,1161,1441,43,0.218,417.89,0
772360683,45,4,0,1,0,14975,4,385,1,76,31762.0,2517,1515,36,0.079,121.2,0
772364358,43,1,0,0,1,61205,4,435,0,64,2691.0,811,4413,80,0.301,441.3,0
772366833,35,2,1,0,0,214273,3,95,0,91,4003.0,1851,15476,117,0.462,2476.16,0
772375533,50,1,0,0,0,14975,5,250,1,42,9959.0,2377,1560,39,0.239,374.4,0
772382283,43,2,0,0,0,31499,4,290,0,160,2302.0,1593,2689,49,0.692,161.34,0
772388508,36,2,1,0,0,90657,5,125,0,112,8314.0,1349,5028,80,0.162,1156.44,0
772390908,56,1,0,0,1,1250,5,250,1,110,3616.0,1054,687,17,0.291,192.36,0
772394883,42,4,0,0,0,33147,4,245,1,110,7359.0,0,2869,43,0.0,717.25,0
772399983,54,2,1,0,0,19367,5,100,0,114,34516.0,1433,1966,31,0.042,432.52,0
772401933,34,3,0,0,1,38928,5,440,0,73,2517.0,0,3569,62,0.0,856.56,0
772404633,52,3,1,0,0,107387,5,100,1,83,34516.0,1118,7734,74,0.032,1237.44,0
772407333,63,1,0,0,0,14975,5,405,0,76,1654.0,0,1730,30,0.0,173.0,0
772409733,27,1,0,0,0,76456,4,125,1,85,3400.0,2307,4742,90,0.679,1185.5,0
772415808,40,4,0,1,0,53971,5,95,0,139,2926.0,716,4219,78,0.245,1181.32,0
772426383,27,1,0,0,0,6550,5,245,1,47,3065.0,1570,1130,28,0.512,259.9,0
772430733,54,3,1,1,1,102076,4,365,1,80,34516.0,1440,7168,88,0.042,716.8,0
772437633,37,2,0,0,0,69382,5,125,1,79,6854.0,0,4578,72,0.0,1098.72,0
772442883,59,0,0,1,0,27562,4,410,0,147,3853.0,696,2443,38,0.181,610.75,0
772449858,52,3,0,1,1,43634,5,100,0,99,7570.0,1388,3849,70,0.183,230.94,0
772452783,37,0,1,0,0,15553,4,125,1,82,4402.0,1640,1774,46,0.373,195.14,0
772457583,53,0,1,0,0,98743,4,300,1,105,4254.0,1204,5385,93,0.283,700.05,0
772460508,50,1,0,0,0,10425,5,195,1,108,4426.0,1530,1231,34,0.346,123.1,0
772466508,46,2,1,1,0,20428,5,455,0,123,18004.0,2517,2030,45,0.14,365.4,0
772468983,51,0,0,0,0,18977,4,100,1,60,21927.0,1291,1946,37,0.059,311.36,0
772472208,54,5,0,1,0,25060,4,125,0,72,4092.0,996,2298,48,0.243,298.74,0
772491333,53,4,0,0,0,182464,3,460,0,88,5342.0,2005,14738,94,0.375,2358.08,0
772506858,46,4,0,0,1,68413,5,300,1,114,8795.0,2517,4552,81,0.286,773.84,0
772514808,53,1,1,0,0,25533,4,460,0,84,3131.0,2379,2315,63,0.76,370.4,0
772525308,40,2,0,1,0,39889,5,450,1,97,10533.0,1689,3651,69,0.16,584.16,0
772528158,58,0,1,0,0,29513,3,330,0,116,1741.0,0,2546,42,0.0,458.28,0
772532208,42,4,0,1,0,2565,4,200,1,69,6630.0,916,842,24,0.138,92.62,0
772539558,40,3,0,0,0,71574,3,430,0,157,2022.0,0,4623,65,0.0,924.6,0
772545858,50,2,0,1,0,42529,4,285,1,154,5095.0,0,3808,89,0.0,723.52,0
772565883,39,2,0,1,0,75342,5,345,1,70,33472.0,2517,4719,70,0.075,566.28,0
772569033,60,2,1,1,0,69112,4,490,0,86,5293.0,1236,4572,90,0.234,365.76,0
772571508,57,3,1,0,0,25381,3,300,1,99,2799.0,0,2311,43,0.0,184.88,0
772574283,43,4,0,0,0,14975,5,340,0,63,7191.0,0,1654,30,0.0,314.26,0
772578858,51,3,1,1,1,43601,5,300,0,117,2904.0,2203,3848,66,0.759,384.8,0
772580958,46,3,1,1,0,86242,5,125,1,83,3136.0,2138,4930,80,0.682,887.4,0
772585008,40,3,0,1,0,93722,3,175,0,143,3187.0,1937,5111,90,0.608,664.43,0
772590408,56,2,1,0,0,46277,5,100,1,114,12114.0,1379,3964,90,0.114,317.12,0
772596783,51,2,0,0,0,213177,3,150,0,102,15261.0,1109,15442,125,0.073,2316.3,0
772601283,30,1,0,1,0,28914,5,300,1,93,23034.0,1992,2514,32,0.086,175.98,0
772607433,48,2,0,1,0,50462,3,150,1,70,4514.0,2016,4107,59,0.447,1067.82,0
772629333,46,4,0,1,0,11725,3,150,0,84,3454.0,1200,1313,30,0.347,196.95,0
772637058,44,4,0,1,1,22353,3,475,1,46,8167.0,1740,2141,51,0.213,578.07,0
772640808,37,2,0,0,0,181915,5,490,1,103,4623.0,1366,14730,118,0.295,4124.4,0
772643058,34,1,0,1,0,14975,5,395,1,44,2800.0,1834,1571,36,0.655,361.33,0
772655733,30,1,0,1,0,64991,5,245,0,114,2404.0,1887,4489,75,0.785,628.46,0
772658658,47,2,1,1,0,62659,4,125,1,117,2248.0,0,4439,77,0.0,355.12,0
772661808,39,5,1,0,0,91460,5,415,0,128,7234.0,2055,5051,83,0.284,1363.77,0
772669833,45,2,1,0,0,34412,5,125,0,78,16037.0,0,3048,70,0.0,883.92,0
